# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.5471828508663354,2.0405962167373537,1.2441817413795242,5.006107920580317,179.78568785573626,-111.30807369186418,2.439449927993861,0.4099284795824334,66509.34693148936,12357290.32938412
 1.552568521731433,2.047442160887888,1.2711404617947335,5.005638311453241,178.83790870747416,-111.62769807728898,2.282102228104561,0.4381924646866355,-175.98163200137,-12381991.071094563
 1.5579428778122724,2.0544182928989527,1.2980405291595325,5.005263320884615,177.9342477565443,-111.94732246271379,2.1370772046263675,0.46792881316369356,-168.14311097687997,1458.5042201494205
 1.5633065725593542,2.0615245751337543,1.3248856562293696,5.004969211650654,177.07207546290135,-112.26694684813859,2.003347568886355,0.49916450621491104,-160.74223726322842,1379.8088934270518
 1.5686601079760674,2.068760835095601,1.3516787316388592,5.00474421554113,176.24892578564283,-112.58657123356339,1.8799634103826126,0.5319252462453398,-153.7581454469768,1304.575625753418
 1.574003857387941,2.0761267765466163,1.3784219437102871,5.004578248374794,175.46248907509806,-112.90619561898819,1.7660499022962375,0.5662354153751765,-147.16945910624625,1232.9706789938202
 1.5793380848484895,2.0836219896246186,1.4051168858913976,5.004462666533003,174.71060432785413,-113.225820004413,1.660803926165724,0.6021180370814072,-140.95475920454913,1165.060910443067
 1.5846629616994483,2.0912459600476936,1.431764646670113,5.004390059070953,173.99125110990332,-113.5454443898378,1.563490029475208,0.6395947407068877,-135.09293042548072,1100.8383748842737
 1.5899785807183764,2.0989980774897044,1.4583658863448838,5.004354070532144,173.30254137784826,-113.86506877526261,1.4734360226307623,0.6786857282167835,-129.5634110726608,1040.239966997287
 1.5952849682166892,2.106877643203446,1.484920902637991,5.004349249192697,172.64271136780638,-114.18469316068742,1.390028435997939,0.7194097430690856,-124.34636751493784,983.1629445421706
 1.6005820943934577,2.1148838769618754,1.5114296868257127,5.004370917948075,172.01011367457758,-114.50431754611222,1.312707994013729,0.7617840407464918,-119.42281005183298,929.4770973547945
 1.6058698822023216,2.123015923381655,1.5378919717897082,5.004415063637111,171.40320960667006,-114.82394193153702,1.2409652136714746,0.8058243607340422,-114.77466378098441,879.0341895067805
 1.6111482149489786,2.131272857687507,1.5643072731785472,5.004478242787743,170.820561874348,-115.14356631696182,1.174336197991419,0.8515448997573241,-110.38480525712245,831.6752153683844
 1.616416942803364,2.1396536909704467,1.590674924681163,5.004557500662971,170.26082764599454,-115.46319070238663,1.1123986678774829,0.8989582861583738,-106.23707350676224,787.2359068438077
 1.6216758883826974,2.1481573749879175,1.6169941082654378,5.004650302468152,169.72275199169482,-115.78281508781143,1.0547682563397163,0.9480755549756735,-102.31626210665664,745.5508601407757
 1.62692485153816,2.156782806549278,1.643263880102445,5.0047544741608885,169.20516172056517,-116.10243947323623,1.0010950738695212,0.9989061240054969,-98.60809759942997,706.4565700689938
 1.6321636134582092,2.1655288315258345,1.669483192791232,5.004868151851606,168.70695960942334,-116.42206385866103,0.9510605449318698,1.0514577703059231,-95.09920831392718,669.7936151811032
 1.6373919401849164,2.1743942485208,1.6956509144080774,5.004989738528754,168.22711901387765,-116.74168824408585,0.9043745078140045,1.1057366073012553,-91.7770867483364,635.408179182979
 1.6426095856256369,2.183377812231048,1.7217658448266557,5.005117866915162,167.7646788484528,-117.06131262951065,0.8607725659884604,1.1617470624794588,-88.63004791698152,603.1530634094486
 1.6478162941304204,2.192478236529415,1.7478267296904357,5.005251367507345,167.3187389194004,-117.38093701493545,0.8200136768525508,1.2194918551094034,-85.64718548055578,572.888310087901
 1.653011802695454,2.20169419729342,1.7738322723649684,5.005389241306182,166.88845559195295,-117.70056140036026,0.7818779611633347,1.2789719747467079,-82.81832703411564,544.4815288110124
 1.6581958428442585,2.211024335003753,1.799781144149558,5.005530636288223,166.47303777289508,-118.02018578578506,0.7461647173242307,1.3401866595703296,-80.13398953972786,517.8080063686946
 1.6633681422310331,2.220467257133539,1.8256719929885328,5.005674827171956,166.07174318886177,-118.33981017120986,0.7126906235458745,1.4031333750746784,-77.58533565543749,492.7506498960937
 1.6685284260043247,2.2300215403473533,1.8515034508886823,5.005821198021524,165.68387494103624,-118.65943455663466,0.6812881117759251,1.4678077933772884,-75.16413144429123,469.19981875373554
 1.6736764179638648,2.2396857325270623,1.8772741402207498,5.005969227343132,165.30877831724612,-118.97905894205947,0.6518038988035707,1.5342037717717958,-72.86270583523111,447.05306984701144
 1.6788118415388764,2.2494583546399314,1.9029826790571984,5.006118475123146,164.94583784324868,-119.29868332748427,0.6240976592045414,1.602313332298945,-70.67391203395174,426.21485244757605
 1.6839344206122506,2.2593379024629163,1.9286276856781341,5.006268571671556,164.59447455573346,-119.61830771290907,0.5980408274163432,1.6721266411194722,-68.5910910270791,406.5961651423928
 1.6890438802116523,2.2693228481757215,1.9542077823600792,5.0064192081958145,164.2541434805906,-119.93793209833387,0.5735155164147507,1.7436319879388014,-66.60803721448086,388.11419760133845
 1.6941399470857528,2.279411641834002,1.979721598543847,5.006570128315156,163.92433130089566,-120.25755648375869,0.5504135416695706,1.8168157654092192,-64.71896618373343,370.6919625305892
 1.699245103501509,2.2896027127329885,1.996230882864506,3.2338449552114783,163.6045542000691,-120.5771808691835,0.5286355397694562,1.8916624493996583,-62.638061360795625,407.6084361520098
 1.7043909824704433,2.299894470670857,2.0,0.7324535144041117,163.29435586669297,-120.8968052546083,0.5080901729435644,1.968154578165939,-60.28092289942497,458.0633309879086
 1.709586400695151,2.3102853071202727,2.0,0.0,162.9933056483321,-121.2164296400331,0.48869341019234697,2.0462727328498365,-57.94532900723727,449.54877377923674
 1.714830545292903,2.3207735963157763,2.0,0.0,162.70099684276798,-121.5360540254579,0.47036787786468626,2.1259955176779237,-55.74003540814064,420.52494129205655
 1.7201225952669803,2.331357696263931,2.0,0.0,162.4170451157349,-121.8556784108827,0.45304227262227503,2.207299540088949,-53.656282239205844,393.7516046034832
 1.7254617219762984,2.3420359496825673,2.0,0.0,162.14108703530724,-122.1753027963075,0.4366508304339186,2.290159391214846,-51.685995753957535,369.02785652373996
 1.7308470895724313,2.352806684874833,2.0,0.0,161.87277871364313,-122.49492718173231,0.421132845959081,2.3745476269432664,-49.82172839172659,346.17272246552847
 1.7362778554066525,2.3636682165432754,2.0,0.0,161.61179454767301,-122.81455156715711,0.4064322373618756,2.460434749199357,-48.05660452629879,325.02301135967144
 1.7417531704093727,2.374618846548716,2.0,0.0,161.35782605095557,-123.13417595258193,0.3924971520631627,2.5477891871151073,-46.384271332562825,305.4314122393176
 1.7472721794441268,2.385656864618224,2.0,0.0,161.11058076947754,-123.45380033800672,0.3792796092964622,2.636577278316996,-44.79885427277048,287.2648060201957
 1.7528340216380933,2.396780549006157,2.0,0.0,160.86978127486654,-123.77342472343153,0.36673517563499736,2.7267632516256795,-43.29491672241608,270.4027726615242
 1.7584378306909474,2.4079881671118653,2.0,0.0,160.63516422896853,-124.09304910885633,0.3548226704212258,2.8183092100988234,-41.8674233338669,254.73626511634075
 1.7640827351636956,2.4192779760573617,2.0,0.0,160.4064795142167,-124.41267349428114,0.34350389825376987,2.911175113538978,-40.5117067712738,240.16643136089544
 1.769767858748994,2.4306482232279585,2.0,0.0,160.18348942468612,-124.73229787970594,0.3327434056500912,3.005318762204374,-39.22343748291679,226.60356789577088
 1.7754923205243351,2.4420971467786408,2.0,0.0,159.96596791317424,-125.05192226513074,0.32250825950540046,3.100695782283538,-37.99859620844173,213.96618975625276
 1.7812552351893676,2.4536229761087056,2.0,0.0,159.75369989001504,-125.37154665055554,0.31276784567077165,3.1972596091371503,-36.83344895720402,202.18020202649623
 1.7870557132884943,2.465223932306959,2.0,0.0,159.54648056961142,-125.69117103598035,0.30349368501028134,3.2949614749516893,-35.72452423100052,191.17815932628727
 1.792892861419837,2.4768982285696444,2.0,0.0,159.3441148611738,-126.01079542140516,0.2946592658912568,3.393750394969922,-34.66859224472747,180.89861050522615
 1.7987657824315142,2.488644070592999,2.0,0.0,159.14641680018653,-126.33041980682995,0.2862398912472197,3.493573155169766,-33.66264599748511,171.2855060100786
 1.8046735756061574,2.5004596569422852,2.0,0.0,158.9532090176856,-126.65004419225477,0.27821253882053304,3.594374301889648,-32.703883969773415,162.2876765264558
 1.8106153368344704,2.5123431793989113,2.0,0.0,158.76432224440316,-126.96966857767957,0.2705557336038337,3.696096130286666,-31.789694338836075,153.85835879455104
 1.8165901587786066,2.5242928232871837,2.0,0.0,158.57959484728573,-127.28929296310437,0.2632494308049207,3.7986786787814313,-30.917640532993452,145.9547772295484
 1.822597131026057,2.5363067677820843,2.0,0.0,158.39887239593725,-127.60891734852918,0.2562749092107515,3.9020597181350865,-30.085448026698952,138.5377644532539
 1.8286353402346978,2.548383186199366,2.0,0.0,158.22200725682228,-127.92854173395398,0.24961467301429235,4.006174748960941,-29.29099224681612,131.57142331967285
 1.8347038702695952,2.560520246269161,2.0,0.0,158.0488582132152,-128.2481661193788,0.24325236218726073,4.1109569954769,-28.532287491596325,125.02282280170203
 1.8408018023321169,2.5727161103942042,2.0,0.0,157.8792901090079,-128.56779050480358,0.2371726699842368,4.216337405428977,-27.80747677552477,118.86172371881653
 1.8469282150818573,2.584968935893685,2.0,0.0,157.71317351466672,-128.8874148902284,0.231361267420371,4.322244648595626,-27.1148225114661,113.0603327514958
 1.8530821847518553,2.597276875233681,2.0,0.0,157.55038441379176,-129.2070392756532,0.22580473378369212,4.428605119314913,-26.452697950168947,107.59308166973483
 1.8592627852575283,2.609638076245027,2.0,0.0,157.3908039087472,-129.526663661078,0.22049049279943103,4.535342940657532,-25.819579326974093,102.43642549194485
 1.8654690882997436,2.6220506823294576,2.0,0.0,157.23431794409584,-129.8462880465028,0.21540675393705025,4.642379970556711,-25.214038629267282,97.56866424148542
 1.8717001634623807,2.634512832654732,2.0,0.0,157.08081704650658,-130.1659124319276,0.21054245827303378,4.749635813139357,-24.63473695674319,92.96977767138995
 1.8779550783047565,2.6470226623394835,2.0,0.0,156.93019608007504,-130.4855368173524,0.20588722895350184,4.857027825780505,-24.080418395325054,88.62128028710131
 1.884232898449211,2.6595783026283923,2.0,0.0,156.7823540158813,-130.8051612027772,0.20143132491450633,4.964471143822496,-23.54990439226346,84.50608505091084
 1.8905326876641753,2.672177881058321,2.0,0.0,156.6371937149187,-131.12478558820203,0.1971655990835678,5.071878688006595,-23.04208855397665,80.60838560765843
 1.896853507942987,2.6848195216159443,2.0,0.0,156.49462172337954,-131.44440997362682,0.1930814590586721,5.179161193805396,-22.555931864903126,76.91354407009483
